place,geometry,toponyms,value_counts
Q20422554,Point(73.543888888 4.218055555),['مسجد هولهوماليه'],
Q6783335,Point(73.07225 5.103361111),['مسجد اليوسف'],
Q15544113,Point(73.5106 4.17833),['المركز الاسلامي في المالديف'],
Q97270889,Point(73.5185 4.175666666),['جامع الملك سلمان المالديف'],
Q4385992,Point(73.5125 4.178055555),['مسجد الجمعة ماليه'],
Q2383511,Point(-4.19666667 14.49388889),['مسجد موبتي الكبير'],
Q683632,Point(-4.555555555 13.905277777),['الجامع الكبير في جينيه'],
Q2480949,Point(-3.01 16.771388888),['مسجد جينغربر'],
Q2843735,Point(-3.007166666 16.772333333),['جامع و ضريح سيدي يحيى'],
Q2477311,Point(-7.99305556 12.64694444),['مسجد باماكو الكبير'],
Q558159,Point(58.252777777 38.017777777),['مسجد تركمانباشي روحي'],
Q993863,Point(58.398888888 37.933055555),"['مسجد ارطغرل الغازي', 'مسجد ارطغرل غازي']",
Q3324895,Point(57.9673 38.1619),['مسجد الحاج صفرمراد'],
Q4292332,Point(61.8528 37.58935),['مسجد ماري'],
Q630922,Point(50.5915421 26.2397585),['بيت القران'],
Q2086076,Point(50.598055555 26.218888888),"['مسجد الفاتح, جامع احمد الفاتح - البحرين, جامع الفاتح - البحرين, جامع مركز احمد الفاتح الاسلامي, مركز احمد الفاتح الاسلامي - مملكة البحرين, مسجد احمد الفاتح, مسجد احمد الفاتح البحرين', 'جامع مركز احمد الفاتح الاسلامي - مملكة البحرين']",
Q7397164,Point(50.57972222 26.2275),['كنيسة القلب المقدس'],
Q807317,Point(50.484154 26.22612),"['معبدباربار', 'معبد باربار']",
Q4119263,Point(50.5483 26.2082),['مسجد الخميس'],
Q3497201,Point(50.57444 26.230528),['كنيس البحرين'],
Q804208,Point(20.4575 44.8222),['مسجد بجراكلي بلغراد'],
Q2026996,Point(20.666666666 44.25),['اوبليناك'],
Q1565980,Point(21.544166666 44.378611111),['دير فيتوفنيتسا'],
Q1266152,Point(19.6614 43.39),['دير ميليسيفا'],
Q330385,Point(20.46855 44.798083333),['كاتدرائية القديس سابا'],
Q4700038,Point(60.3615 41.3773),['مسجد اق'],
Q4368936,Point(64.414244 39.776001),"['مجمع باي كاليان, مسجد باي كاليان', 'باي كاليان']",
Q19899486,Point(69.237311111 41.323652777),"['مسجد مينور', 'المسجد الصغير']",
Q679218,Point(66.979722222 39.660555555),"['مسجد بي بي خانم, مسجد بي بي خانوم, مسجد بيبي خانوم', 'مسجد بيبي خانم']",
Q1653152,Point(44.22694444 15.34833333),['مسجد التوحيد'],
Q12204250,Point(44.146666666 13.923611111),['مسجد الملكة اروى بنت احمد الصليحي'],
Q12204343,Point(44.2125 15.3539),['جامع صلاح الدين'],
Q1653287,Point(44.21583333 15.34861111),['مسجد الشهداء'],
Q12204203,Point(44.009 13.569),"['جامع الاشرفية, مسجد الاشرفية', 'جامع الاشرافيه']",
Q1653467,Point(44.21055556 15.34194444),['مسجد البليلي'],
Q100234984,Point(48.998155555 16.056505555),"['مسجد القوم', 'مسجد باعلوي']",
Q13668725,Point(44.2092 15.353),['جامع قبة المهدي'],
Q16207731,Point(45.0364 12.7724),['جامع العيدروس'],
Q1653261,Point(44.20805556 15.33916667),['مسجد الانصار'],
Q1653270,Point(44.22555556 15.35027778),['مسجد الايمان'],
Q13668727,Point(44.2125 15.353888888),['قبة طلحة'],
Q20410540,Point(43.765019444 16.938891666),['جامع الهادي'],
Q24254212,Point(45.083 12.833),['كنيسة القديس فرنسيس الاسيزي'],
Q10951815,Point(48.998379 16.054523),['مسجد المحضار'],
Q1653497,Point(44.19916667 15.35277778),['مسجد هنثل'],
Q791823,Point(45.343112 15.403227),"['معبد اوام, معبداوام', 'معبد اوام']",
Q2548705,Point(44.214928 15.353089),"['الجامع القديم, الجامع الكبير بصنعاء', 'الجامع الكبير']",
Q12204207,Point(44.215 15.353055555),"['قبة البكيرية', 'جامع البكيرية']",
Q554947,Point(46.250030555 39.379366666),['دير تاتيف'],
Q684072,Point(44.729 40.112),['معبد غارني'],
Q499285,Point(44.818594 40.140468),['دير غيغارد'],
Q2942349,Point(44.516666666 40.171944444),['كاتدرائية القديس غريغوريوس'],
Q1294648,Point(44.291164 40.161769),['كاتدرائية اتشميادزينه'],
Q4663779,Point(44.503611 40.171806),['مسجد عباس ميرزا'],
Q1979112,Point(44.5056 40.1781),['المسجد الازرق'],
Q7401960,Point(44.509444 40.176111),['كاتدرائية القديس نيكولاس'],
Q12012354,Point(4.473128 52.056853),['مسجد القبلة'],
Q674125,Point(4.87861 52.37306),"['مسجد الفاتح', 'مسجد الفاتح بامستردم هولاندا']",
Q1368513,Point(4.51361111 51.89861111),['مسجد السلام'],
Q1545193,Point(4.636388888 52.380833333),"['خروته كرك', 'هارلم']",
Q2351774,Point(6.0898 52.51216),['وعاء الفلفل'],
Q738015,Point(24.95212383 60.17038775),['كاتدرائية هلسنكي'],
Q1187606,Point(22.27852906 60.4524612),['كاتدرائية توركو'],
Q1132809,Point(24.9252379 60.17298455),['كنيسة تمبلياوكيو'],
Q1236638,Point(23.76979899 61.50250611),['كاتدرائية تامبيري'],
Q2336184,Point(22.254444444 60.440833333),['كنيسة مارتن'],
Q2981811,Point(22.2479312 60.4487307),['كنيسة ميكايل'],
Q4117012,Point(29.2851043 61.912643),['كنيسة كيريماكي'],
Q493133,Point(19.034166666 47.501944444),['كنيسة ماتياس'],
Q991832,Point(18.736388888 47.798888888),['كنيسة ازترغوم'],
Q932746,Point(18.22805556 46.07694444),['جامع غازي قاسم باشا'],
Q754397,Point(19.0607 47.4959),['كنيس شارع دوهاني'],
Q839142,Point(19.052172 47.484922),['كهف تل غيليرت'],
Q897459,Point(21.62394722 47.53189444),['كنيسة الاصلاح العظمى في دبرتسن'],
Q338665,Point(19.053889 47.500833),['كاتدرائية القديس ستيفن'],
Q26258414,Point(43.153222222 11.569111111),['مسجد سلمان جيبوتي'],
Q10856947,Point(43.146083333 11.592361111),['مسجد الحمودي'],
Q13040753,Point(19.4931 42.0464),['مسجد السلطان محمد الفاتح اشقودرة'],
Q809777,Point(20.13805556 40.07361111),['مسجد البازار غيروكاستر'],
Q1398072,Point(19.44596976 41.31110191),['مسجد الفاتح'],
Q18715177,Point(19.8242 41.3256),['مسجد نامازجه'],
Q723262,Point(19.94493833 40.70857611),['المسجد الابيض في البانيا'],
Q26133556,Point(19.79365 41.50728),"['مسجد السلطان محمد الفاتح', 'مسجد الفاتحية كرويه']",
Q798610,Point(19.819166666 41.327777777),['مسجد ادهم باي'],
Q1586213,Point(20.77538611 40.61590833),['مسجد ميراهوري'],
Q13047913,Point(20.0811 41.1139),['مسجد الملك ايلبصان'],
Q657522,Point(19.750472 41.045954),['مسجد الساعة'],
Q1796429,Point(19.95194444 40.70555556),['مسجد الملك'],
Q258036,Point(19.94572 40.70726),['المسجد الاحمر'],
Q809778,Point(19.79452282 41.50966594),['مسجد البازار'],
Q6481857,Point(13.585453 7.3209328),['مسجد لاميدو الكبير'],
Q4022677,Point(32.633333333 0.3),['مسجد اوغندا الوطني'],
Q16123756,Point(35.7311 33.921),['دير مار يوحنا المعمدان'],
Q12210973,Point(36.20163889 34.00141667),"['مرقد السيدة خولة بنت الحسين', 'مقام خولة بنت الحسين']",
Q63213545,Point(35.512861111 33.882833333),['مقبرة راس النبع'],
Q21079381,Point(36.204444444 34.004722222),['معبد جوبيتر'],
Q1942724,Point(35.506369444 33.894969444),"['مسجد محمد الامين', 'جامع محمد الامين']",
Q75207891,Point(35.821579 34.269951),['معبد بزيزا الروماني'],
Q542263,Point(35.947222222 34.283055555),"['دير مار انطونيوس الكبير', 'دير مار انطونيوس قزحيا']",
Q18404993,Point(35.713222 33.922557),['دير مار الياس شويا البطريركي'],
Q3508083,Point(35.39805556 33.56055556),['كنيس صيدا'],
Q3508034,Point(35.6553 33.8097),['كنيس بحمدون'],
Q20170649,Point(35.50591 33.8975),"['جامع الامير منصور العسافي', 'جامع الامير منصور العساف']",
Q22948627,Point(35.504416666 33.900861111),"['مسجد المجيدية', 'جامع المجيدية']",
Q3906401,Point(35.8376 34.4309),['مسجد طينال'],
Q108829086,Point(35.477888888 33.898611111),"['مسجد راس بيروت - الداعوق, مسجد راس بيروت, جامع الداعوق', 'مسجد الداعوق']",
Q10661349,Point(35.505141 33.896339),['كاتدرائية القديس جاورجيوس للروم الارثودكس'],
Q106511205,Point(35.5989 33.8074),['كنيس عاليه'],
Q7265888,Point(35.6688 33.2866),['قلعة البسترة'],
Q966707,Point(35.5001 33.89744722),"['كنيس ماغن ابراهيم, ماغن ابراهيم', 'كنيس ماغين ابراهام']",
Q7421831,Point(36.09288 33.87864),['سرعين الفوقا'],
Q1991217,Point(36.203944444 34.006066666),['معبد باخوس'],
Q3906405,Point(35.566666666 33.7),['مسجد الامير فخر الدين'],
Q1774990,Point(35.7794 34.3683),['دير سيدة البلمند البطريكي'],
Q22948661,Point(35.505373 33.896703),['كاثدرائية القديس الياس في بيروت'],
Q4702237,Point(35.8454 34.4365),['مسجد العطار'],
Q3906652,Point(35.8425 34.4345),"['مسجد طرابلس الكبير', 'المسجد المنصوري الكبير']",
Q7401302,Point(35.50531 33.895272),['كاتدرائية مار جرجس المارونية'],
Q18236705,Point(35.7794 34.3683),['معهد القديس يوحنا الدمشقي اللاهوتي'],
Q7587821,Point(35.5076 33.8929),"['كنيسة الارمن في بيروت', 'كاتدرائية القديسين غريغوريوس المنور والياس النبي للارمن الكاثوليك']",
Q1677536,Point(35.505211 33.897621),['المسجد العمري الكبير'],
Q2898390,Point(35.65138889 33.98166667),"['سيدة لبنان - حريصا', 'مزار سيدة لبنان']",
Q108643541,Point(35.490222222 33.888694444),"['جامع الزيدانية, جامع رمل الزيدانية', 'جامع الفاروق']",
Q7401666,Point(35.50269 33.897911),['كاتدرائية القديس لويس'],
Q108556074,Point(35.487166666 33.888861111),"['جامع عائشة بكار', 'مسجد عائشة بكار']",
Q2915403,Point(35.5632 33.6979),['كنيس دير القمر'],
Q1430127,Point(7.4925 9.060833333),['مسجد ابوجا الوطني'],
Q48791511,Point(3.3867 6.457709),['مسجد شيتا بك'],
Q22686103,Point(10.0 8.0),['المركز الاسلامي في انوفيا'],
Q683614,Point(8.51763889 11.99486111),['مسجد كانو الكبير'],
Q2061047,Point(38.93789167 15.33674722),['كنيسة نوتردام دو روزاري'],
Q1972822,Point(38.944173 15.339806),['كاتدرائية اندا مريم'],
Q5248540,Point(39.08333333 15.33333333),['دير ديبري بيزن'],
Q11957212,Point(38.941666666 15.338888888),['المسجد الاعظم لاسمرة'],
Q2604454,Point(30.499632 50.464732),['مسجد الرحمة'],
Q3906628,Point(37.5191 47.0773),['مسجد السلطان سليمان'],
Q6400692,Point(36.22027778 49.98527778),['مسجد كاتدرائية خاركيف'],
Q1142386,Point(30.522777777 50.455555555),['دير القديس ميخائيل ذو القبة الذهبية'],
Q3906629,Point(35.39183 45.021906),['مفتی جامع مسجد'],
Q4905930,Point(33.88196111 44.74867222),['جامع خان بيك'],
Q7116539,Point(35.094546 45.0323),['مسجد اوزبك خان'],
Q2306453,Point(37.719722222 48.053194444),['مسجد اهات جامي'],
Q4068391,Point(30.739511111 46.4728),['مسجد السلام'],
Q6699875,Point(39.52166667 48.07611111),['مسجد كاتدرائية لوهانسك'],
Q6896284,Point(33.86541 44.75186),['مسجد ملا مصطفى'],
Q2260183,Point(30.5614 50.434),['كهوف قريبة'],
Q2421697,Point(25.724444444 50.09625),['مدرسة کرمنتس الثانوية'],
Q1472360,Point(37.568055555 49.028333333),['دير الجبل المقدس'],
Q3207811,Point(31.28406 51.4777),['كهوف القديس انتوني'],
Q1907145,Point(30.5176 50.4269),['الرومانية الكاثوليكية في اوكرانيا'],
Q195359,Point(24.037496 49.822999),['الجامعة الكاثوليكية الاوكرانية'],
Q830054,Point(30.514444444 50.452777777),['كاتدرائية القديسة صوفيا'],
Q2390721,Point(33.377222222 45.195833333),['خان جامعي'],
Q56642568,Point(10.75971 34.737109),['جامع بوشويشة'],
Q12204367,Point(10.10388851 35.68138885),['جامع مراد باي'],
Q550314,Point(10.859222222 33.878166666),['جامع الترك'],
Q28033672,Point(10.169368 36.797897),['مسجد حمودة باشا الحسيني'],
Q3609224,Point(11.072054 35.503896),"['المسجد الكبير في المهدية', 'الجامع الكبير في المهدية']",
Q7564063,Point(10.17021167 36.80499694),['جامع سبحان الله'],
Q5351455,Point(10.173756 36.794754),['الجامع الجديد'],
Q28033684,Point(10.171522 36.808421),['مسجد سيدي بلحسن الحلفاوي'],
