"place","enLabel","placeLabel","toponyms","geometry","typeLabel","country"
"Q6770356","Saint Anthony Catholic Church, Jaffa","كنيسة القديس انطون","كنيسة القديس انطون","Point(34.7533 32.04961111)","church building","Q801"
"Q830746","Church of the Visitation","كنيسة الزيارة","كنيسة الزيارة","Point(35.157861111 31.764583333)","Catholic church building","Q801"
"Q12236363","St. George church, Acre","كنيسة ودير سانت جورج","دير و كنيسة سانت جورج, دير و كنيسه سانت جورج، كنيسة ودير سانت جورج","Point(35.06828 32.92153)","church building","Q801"
"Q7055875","Church of the Resurrection of the Widow's Son","كنيسة قديمة","كنيسة قديمة","Point(35.35013889 32.63069444)","church building","Q801"
"Q11745785","Terra Sancta Church","كنيسة ودير الفرنسيسكان","كنيسة ودير الفرنسيسكان","Point(35.07 32.9214)","Catholic church building","Q801"
"Q2301947","St. George's Cathedral","كاتدرائية القديس جورج بالقدس","كاتدرائية القديس جورج بالقدس","Point(35.2287028 31.7880028)","Anglican or episcopal cathedral","Q801"
"Q1177668","David's Tomb","مقام النبي داوود","مقام النبي داوود","Point(35.229013888 31.771638888)","grave","Q801"
"Q1257630","Holy Trinity Cathedral, Jerusalem","الكاتدرائية المسكوبية","الكاتدرائية المسكوبية","Point(35.223005 31.78159)","Eastern Orthodox cathedral","Q801"
"Q187499","Shrine of Bahá'u'lláh","ضريح بهاء الله","ضريح بهاء الله","Point(35.092222 32.943333)","sanctuary","Q801"
"Q2141548","Dome of the Chain","قبة السلسلة","قبة السلسلة","Point(35.235816666 31.778055555)","religious building","Q801"
"Q15958561","Our Lady of the Assumption Cathedral","كاتدرائية سيدة النياح","كاتدرائية سيدة النياح","Point(36.3163 33.5084)","cathedral","Q858"
"Q55634900","Temple of Al-Lat","معبد اللات","معبداللات، معبد اللات","Point(38.26255 34.55504)","temple","Q858"
"Q2681818","Mar Sarkis","دير مار سركيس وباخوس","دير مار سركيس وباخوس","Point(36.533333333 33.833333333)","tourist attraction","Q858"
"Q3320189","Our Lady of Saidnaya Monastery","دير سيدة صيدنايا","دير السيدة - صيدنايا، دير سيدة صيدنايا","Point(36.375 33.699444444)","monastery","Q858"
"Q4702150","Al-Adiliyah Mosque","جامع العادلية","جامع العادلية","Point(37.1607 36.1969)","mosque","Q858"
"Q15196115","Bahsita Mosque","جامع بحسيتا","جامع بحسيتا","Point(37.1538 36.2039)","mosque","Q858"
"Q183562","Umayyad Mosque","جامع بني امية الكبير","المسجد الاموي, الجامع الاموى, الجامع الاموي الكبير, المسجد الاموى, المسجد الاموي الكبير, المسجد الاموي, جامع الاموي الكبي, مسجد دمشق، جامع بني امية الكبير","Point(36.306666666 33.511944444)","mosque","Q858"
"Q1481968","Great Mosque of Aleppo","جامع حلب الكبير","المسجد الاموي الكبير, الجامع الاموي الكبير بحلب, الجامع الاموي في حلب, المسجد الاموي الكبيرحلب، جامع حلب الكبير","Point(37.156911111 36.199491666)","mosque","Q858"
"Q287023","Al-Omari Mosque","المسجد العمري","الجامع العمري، المسجد العمري","Point(36.48275 32.52153)","mosque","Q858"
"Q383473","Hazzi","الجبل الاقرع","جبل الاقرع، الجبل الاقرع","Point(35.9684 35.9526)","mountain","Q858"
"Q15982230","Al-Atassi Mosque","مسجد الاتاسي","مسجد الاتاسي","Point(36.711977 34.72327)","mosque","Q858"
"Q1112125","Church of Saint Simeon Stylites","دير سمعان","قلعة سمعان، دير سمعان","Point(36.844166666 36.334166666)","church building","Q858"
"Q5294275","Sayyidah Zaynab Mosque","مقام السيدة زينب في الشام","مسجد السيدة زينب، مقام السيدة زينب في الشام","Point(36.340833333 33.444444444)","mosque","Q858"
"Q4793180","Armenian Evangelical Emmanuel Church","كنيسة عمانوئيل","كنيسة عمانوئيل","Point(37.15055556 36.20791667)","church building","Q858"
"Q7646520","Surp Hagop Church","كنيسة القديس يعقوب","كنيسة القديس يعقوب","Point(37.145 36.217222222)","church building","Q858"
"Q6416466","St. Mary Church of the Holy Belt","كنيسة ام الزنار","ام الزنار، كنيسة ام الزنار","Point(36.72 34.7293)","cathedral","Q858"
"Q4702401","Al-Firdaws Madrasa","مدرسة الفردوس","جامع مدرسة الفردوس، مدرسة الفردوس","Point(37.15541667 36.18666667)","madrasa","Q858"
"Q20410092","Al-Sahibiyah Mosque","جامع الصاحبية","جامع الصاحبية","Point(37.1586 36.1997)","mosque","Q858"
"Q3543998","Church of Saint Elian","كنيسة مار اليان","كنيسة مار اليان","Point(36.7243 34.7288)","church building","Q858"
"Q12185310","Great Mosque of Hama","الجامع الاموي","الجامع الاعلى الكبير, الجامع الكبير حماة، الجامع الاموي","Point(36.74527778 35.13416667)","mosque","Q858"
"Q15958562","Saint Joseph's Cathedral in Aleppo","كاتدرائية القديس يوسف","كاتدرائية القديس يوسف","Point(37.1535 36.2149)","cathedral","Q858"
"Q130161","Abu'l-Fida Mosque","جامع ابي الفداء","جامع ابو الفداء، جامع ابي الفداء","Point(36.74905278 35.13952778)","mosque","Q858"
"Q6734242","Mahmandar Mosque","جامع المهمندار","جامع القاضي, جامع القاضي المهمندار، جامع المهمندار","Point(37.16053 36.202386)","mosque","Q858"
